time,ssid,bssid,rssi,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-12 21:41:15.624,"2012H",c2:2e:60:08:6c:06,-43,,29,661,1,0,default
2025-01-12 21:41:17.337,"2012H",c2:2e:60:08:6c:06,-43,,274,412,1,0,default
2025-01-12 21:41:19.048,"2012H",c2:2e:60:08:6c:06,-43,,14,193,1,0,default
2025-01-12 21:41:20.283,"2012H",c2:2e:60:08:6c:06,-43,,20,179,1,0,default
2025-01-12 21:41:21.519,"2012H",c2:2e:60:08:6c:06,-43,,21,213,1,0,default
2025-01-12 21:41:22.790,"2012H",c2:2e:60:08:6c:06,-42,,22,178,1,0,default
2025-01-12 21:41:24.022,"2012H",c2:2e:60:08:6c:06,-42,,20,202,1,0,default
2025-01-12 21:41:25.266,"2012H",c2:2e:60:08:6c:06,-41,,12,183,1,0,default
2025-01-12 21:41:26.483,"2012H",c2:2e:60:08:6c:06,-41,,22,180,1,0,default
2025-01-12 21:41:27.711,"2012H",c2:2e:60:08:6c:06,-42,,24,191,1,0,default
2025-01-12 21:41:28.964,"2012H",c2:2e:60:08:6c:06,-42,,12,191,1,0,default
2025-01-12 21:41:30.202,"2012H",c2:2e:60:08:6c:06,-42,,26,210,1,0,default
2025-01-12 21:41:31.457,"2012H",c2:2e:60:08:6c:06,-41,,76,411,1,0,default
2025-01-12 21:41:32.979,"2012H",c2:2e:60:08:6c:06,-41,,20,192,1,0,default
2025-01-12 21:41:34.219,"2012H",c2:2e:60:08:6c:06,-43,,12,210,1,0,default
2025-01-12 21:41:35.473,"2012H",c2:2e:60:08:6c:06,-43,,12,192,1,0,default
2025-01-12 21:41:36.702,"2012H",c2:2e:60:08:6c:06,-43,,21,191,1,0,default
2025-01-12 21:41:37.953,"2012H",c2:2e:60:08:6c:06,-43,,21,210,1,0,default
2025-01-12 21:41:39.209,"2012H",c2:2e:60:08:6c:06,-43,,14,206,1,0,default
2025-01-12 21:41:40.452,"2012H",c2:2e:60:08:6c:06,-43,,22,190,1,0,default
2025-01-12 21:41:41.708,"2012H",c2:2e:60:08:6c:06,-43,,225,181,1,0,default
2025-01-12 21:41:43.138,"2012H",c2:2e:60:08:6c:06,-43,,13,179,1,0,default
2025-01-12 21:41:44.359,"2012H",c2:2e:60:08:6c:06,-43,,19,182,1,0,default
2025-01-12 21:41:45.576,"2012H",c2:2e:60:08:6c:06,-43,,22,192,1,0,default
2025-01-12 21:41:46.836,"2012H",c2:2e:60:08:6c:06,-42,,15,205,1,0,default
2025-01-12 21:41:48.083,"2012H",c2:2e:60:08:6c:06,-42,,21,190,1,0,default
2025-01-12 21:41:49.321,"2012H",c2:2e:60:08:6c:06,-42,,14,188,1,0,default
2025-01-12 21:41:50.548,"2012H",c2:2e:60:08:6c:06,-42,,21,211,1,0,default
2025-01-12 21:41:51.814,"2012H",c2:2e:60:08:6c:06,-45,,21,192,1,0,default
2025-01-12 21:41:53.052,"2012H",c2:2e:60:08:6c:06,-45,,20,216,1,0,default
2025-01-12 21:41:54.321,"2012H",c2:2e:60:08:6c:06,-45,,22,195,1,0,default
2025-01-12 21:41:55.565,"2012H",c2:2e:60:08:6c:06,-41,,21,196,1,0,default
2025-01-12 21:41:56.807,"2012H",c2:2e:60:08:6c:06,-41,,20,184,1,0,default
2025-01-12 21:41:58.046,"2012H",c2:2e:60:08:6c:06,-31,,14,206,1,0,default
2025-01-12 21:41:59.310,"2012H",c2:2e:60:08:6c:06,-31,,12,227,1,0,default
2025-01-12 21:42:00.575,"2012H",c2:2e:60:08:6c:06,-31,,20,209,1,0,default
2025-01-12 21:42:01.826,"2012H",c2:2e:60:08:6c:06,-39,,21,193,1,0,default
2025-01-12 21:42:03.067,"2012H",c2:2e:60:08:6c:06,-39,,16,195,1,0,default
2025-01-12 21:42:04.301,"2012H",c2:2e:60:08:6c:06,-39,,20,195,1,0,default
2025-01-12 21:42:05.541,"2012H",c2:2e:60:08:6c:06,-39,,21,198,1,0,default
2025-01-12 21:42:06.796,"2012H",c2:2e:60:08:6c:06,-37,,16,208,1,0,default
2025-01-12 21:42:08.046,"2012H",c2:2e:60:08:6c:06,-37,,20,177,1,0,default
2025-01-12 21:42:09.276,"2012H",c2:2e:60:08:6c:06,-37,,41,206,1,0,default
2025-01-12 21:42:10.551,"2012H",c2:2e:60:08:6c:06,-51,,28,203,1,0,default
2025-01-12 21:42:11.819,"2012H",c2:2e:60:08:6c:06,-51,,24,187,1,0,default
2025-01-12 21:42:13.070,"2012H",c2:2e:60:08:6c:06,-64,,18,188,1,0,default
2025-01-12 21:42:14.304,"2012H",c2:2e:60:08:6c:06,-64,,14,214,1,0,default
2025-01-12 21:42:15.590,"2012H",c2:2e:60:08:6c:06,-64,,20,194,1,0,Door1_1
2025-01-12 21:42:16.847,"2012H",c2:2e:60:08:6c:06,-69,,108,329,1,0,default
2025-01-12 21:42:18.311,"2012H",c2:2e:60:08:6c:06,-69,,31,351,1,0,default
2025-01-12 21:42:19.816,"2012H",c2:2e:60:08:6c:06,-74,,15,267,1,0,default
2025-01-12 21:42:21.163,"2012H",c2:2e:60:08:6c:06,-74,,14,201,1,0,default
2025-01-12 21:42:22.425,"2012H",c2:2e:60:08:6c:06,-76,,24,199,1,0,default
2025-01-12 21:42:23.763,"2012H",c2:2e:60:08:6c:06,-76,,46,449,1,0,default
2025-01-12 21:42:25.327,"2012H",c2:2e:60:08:6c:06,-80,,91,351,1,0,default
2025-01-12 21:42:26.806,"2012H",c2:2e:60:08:6c:06,-80,,20,185,1,0,default
2025-01-12 21:42:28.341,"2012H",c2:2e:60:08:6c:06,-79,,22,211,1,0,default
2025-01-12 21:42:29.603,"2012H",c2:2e:60:08:6c:06,-79,,11,195,1,0,default
2025-01-12 21:42:30.847,"2012H",c2:2e:60:08:6c:06,-77,,51,338,1,0,default
2025-01-12 21:42:32.259,"2012H",c2:2e:60:08:6c:06,-74,,121,217,1,0,default
2025-01-12 21:42:33.615,"2012H",c2:2e:60:08:6c:06,-69,,27,195,1,0,default
2025-01-12 21:42:34.861,"2012H",c2:2e:60:08:6c:02,-70,,25,220,1,0,default
2025-01-12 21:42:36.138,"2012H",c2:2e:60:08:6c:02,-70,,22,204,1,0,default
2025-01-12 21:42:37.403,"2012H",c2:2e:60:08:6c:02,-63,,13,213,1,0,default
2025-01-12 21:42:38.651,"2012H",c2:2e:60:08:6c:02,-63,,24,290,1,0,Door1_2
2025-01-12 21:42:39.989,"2012H",c2:2e:60:08:6c:02,-60,,20,257,1,0,default
2025-01-12 21:42:41.304,"2012H",c2:2e:60:08:6c:02,-60,,13,191,1,0,default
2025-01-12 21:42:42.539,"2012H",c2:2e:60:08:6c:02,-54,,283,394,1,0,default
2025-01-12 21:42:44.241,"2012H",c2:2e:60:08:6c:06,-54,,14,180,1,0,default
2025-01-12 21:42:45.470,"2012H",c2:2e:60:08:6c:06,-54,,20,196,1,0,default
2025-01-12 21:42:46.735,"2012H",c2:2e:60:08:6c:06,-42,,13,185,1,0,default
2025-01-12 21:42:47.969,"2012H",c2:2e:60:08:6c:06,-42,,15,206,1,0,default
2025-01-12 21:42:49.215,"2012H",c2:2e:60:08:6c:06,-39,,12,207,1,0,default
2025-01-12 21:42:50.456,"2012H",c2:2e:60:08:6c:06,-39,,20,195,1,0,default
2025-01-12 21:42:51.697,"2012H",c2:2e:60:08:6c:06,-39,,14,183,1,0,default
2025-01-12 21:42:52.914,"2012H",c2:2e:60:08:6c:06,-38,,21,196,1,0,default
2025-01-12 21:42:54.165,"2012H",c2:2e:60:08:6c:06,-38,,20,196,1,0,default
2025-01-12 21:42:55.412,"2012H",c2:2e:60:08:6c:06,-40,,14,220,1,0,default
2025-01-12 21:42:56.690,"2012H",c2:2e:60:08:6c:06,-40,,21,197,1,0,default
2025-01-12 21:42:57.938,"2012H",c2:2e:60:08:6c:06,-34,,27,199,1,0,default
2025-01-12 21:42:59.207,"2012H",c2:2e:60:08:6c:06,-34,,13,181,1,0,default
2025-01-12 21:43:00.429,"2012H",c2:2e:60:08:6c:06,-34,,21,193,1,0,default
2025-01-12 21:43:01.680,"2012H",c2:2e:60:08:6c:06,-37,,17,204,1,0,default
2025-01-12 21:43:02.933,"2012H",c2:2e:60:08:6c:06,-37,,24,197,1,0,default
2025-01-12 21:43:04.185,"2012H",c2:2e:60:08:6c:06,-34,,23,204,1,0,default
2025-01-12 21:43:05.438,"2012H",c2:2e:60:08:6c:06,-34,,17,213,1,0,default
2025-01-12 21:43:06.694,"2012H",c2:2e:60:08:6c:06,-34,,11,213,1,0,default
2025-01-12 21:43:07.948,"2012H",c2:2e:60:08:6c:06,-48,,20,197,1,0,default
2025-01-12 21:43:09.209,"2012H",c2:2e:60:08:6c:06,-48,,14,178,1,0,default
2025-01-12 21:43:10.435,"2012H",c2:2e:60:08:6c:06,-45,,21,183,1,0,default
2025-01-12 21:43:11.673,"2012H",c2:2e:60:08:6c:06,-45,,13,184,1,0,default
2025-01-12 21:43:12.915,"2012H",c2:2e:60:08:6c:06,-46,,21,210,1,0,default
2025-01-12 21:43:14.175,"2012H",c2:2e:60:08:6c:06,-46,,21,206,1,0,default
2025-01-12 21:43:15.431,"2012H",c2:2e:60:08:6c:06,-46,,22,198,1,0,default
2025-01-12 21:43:16.702,"2012H",c2:2e:60:08:6c:06,-45,,284,500,1,0,default
2025-01-12 21:43:18.521,"2012H",c2:2e:60:08:6c:06,-45,,12,215,1,0,default
2025-01-12 21:43:19.782,"2012H",c2:2e:60:08:6c:06,-43,,19,211,1,0,default
2025-01-12 21:43:21.034,"2012H",c2:2e:60:08:6c:06,-43,,20,192,1,0,default
2025-01-12 21:43:22.268,"2012H",c2:2e:60:08:6c:06,-43,,13,216,1,0,default
2025-01-12 21:43:23.523,"2012H",c2:2e:60:08:6c:06,-43,,12,207,1,0,default
2025-01-12 21:43:24.769,"2012H",c2:2e:60:08:6c:06,-43,,14,195,1,0,default
