time,ssid,bssid,rssi,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-12 20:55:59.988,"2012",cc:24:2e:f5:86:c6,-39,,97,686,1,0,default
2025-01-12 20:56:01.800,"2012",cc:24:2e:f5:86:c6,-36,,18,196,1,0,default
2025-01-12 20:56:03.050,"2012",cc:24:2e:f5:86:c6,-36,,14,206,1,0,default
2025-01-12 20:56:04.306,"2012",cc:24:2e:f5:86:c6,-38,,26,224,1,0,default
2025-01-12 20:56:05.585,"2012",cc:24:2e:f5:86:c6,-38,,16,207,1,0,default
2025-01-12 20:56:06.845,"2012",cc:24:2e:f5:86:c6,-38,,23,204,1,0,default
2025-01-12 20:56:08.109,"2012",cc:24:2e:f5:86:c6,-39,,27,205,1,0,default
2025-01-12 20:56:09.409,"2012",cc:24:2e:f5:86:c6,-39,,24,190,1,0,default
2025-01-12 20:56:10.666,"2012",cc:24:2e:f5:86:c6,-39,,14,194,1,0,default
2025-01-12 20:56:11.900,"2012",cc:24:2e:f5:86:c6,-39,,24,213,1,0,default
2025-01-12 20:56:13.158,"2012",cc:24:2e:f5:86:c6,-39,,21,201,1,0,default
2025-01-12 20:56:14.404,"2012",cc:24:2e:f5:86:c6,-39,,23,189,1,0,default
2025-01-12 20:56:15.657,"2012",cc:24:2e:f5:86:c6,-39,,22,218,1,0,default
2025-01-12 20:56:16.924,"2012",cc:24:2e:f5:86:c6,-39,,24,224,1,0,default
2025-01-12 20:56:18.199,"2012",cc:24:2e:f5:86:c6,-39,,15,210,1,0,default
2025-01-12 20:56:19.454,"2012",cc:24:2e:f5:86:c6,-39,,24,199,1,0,default
2025-01-12 20:56:20.702,"2012",cc:24:2e:f5:86:c6,-39,,16,205,1,0,default
2025-01-12 20:56:21.949,"2012",cc:24:2e:f5:86:c6,-39,,24,198,1,0,default
2025-01-12 20:56:23.197,"2012",cc:24:2e:f5:86:c6,-39,,16,200,1,0,default
2025-01-12 20:56:24.452,"2012",cc:24:2e:f5:86:c6,-39,,22,198,1,0,default
2025-01-12 20:56:25.696,"2012",cc:24:2e:f5:86:c6,-39,,24,206,1,0,default
2025-01-12 20:56:26.956,"2012",cc:24:2e:f5:86:c6,-39,,23,207,1,0,default
2025-01-12 20:56:28.237,"2012",cc:24:2e:f5:86:c6,-39,,38,185,1,0,default
2025-01-12 20:56:29.486,"2012",cc:24:2e:f5:86:c6,-39,,17,211,1,0,default
2025-01-12 20:56:30.754,"2012",cc:24:2e:f5:86:c6,-39,,25,206,1,0,default
2025-01-12 20:56:32.020,"2012",cc:24:2e:f5:86:c6,-39,,26,189,1,0,default
2025-01-12 20:56:33.261,"2012",cc:24:2e:f5:86:c6,-39,,15,207,1,0,default
2025-01-12 20:56:34.507,"2012",cc:24:2e:f5:86:c6,-37,,16,186,1,0,default
2025-01-12 20:56:35.750,"2012",cc:24:2e:f5:86:c6,-37,,32,202,1,0,default
2025-01-12 20:56:37.014,"2012",cc:24:2e:f5:86:c6,-37,,23,204,1,0,default
2025-01-12 20:56:38.269,"2012",cc:24:2e:f5:86:c6,-41,,16,206,1,0,default
2025-01-12 20:56:39.519,"2012",cc:24:2e:f5:86:c6,-41,,25,231,1,0,default
2025-01-12 20:56:40.806,"2012",cc:24:2e:f5:86:c6,-48,,23,231,1,0,default
2025-01-12 20:56:42.086,"2012",cc:24:2e:f5:86:c6,-48,,25,219,1,0,default
2025-01-12 20:56:43.355,"2012",cc:24:2e:f5:86:c6,-49,,290,500,1,0,default
2025-01-12 20:56:45.166,"2012",cc:24:2e:f5:86:c6,-49,,283,510,1,0,default
2025-01-12 20:56:46.989,"2012",cc:24:2e:f5:86:c6,-50,,26,210,1,0,default
2025-01-12 20:56:48.272,"2012",cc:24:2e:f5:86:c6,-50,,23,189,1,0,default
2025-01-12 20:56:49.529,"2012",cc:24:2e:f5:86:c6,-55,,18,213,1,0,default
2025-01-12 20:56:50.795,"2012",cc:24:2e:f5:86:c6,-55,,28,232,1,0,default
2025-01-12 20:56:52.086,"2012",cc:24:2e:f5:86:c6,-55,,39,216,1,0,default
2025-01-12 20:56:53.378,"2012",cc:24:2e:f5:86:c6,-71,,34,199,1,0,default
2025-01-12 20:56:54.633,"2012",cc:24:2e:f5:86:c6,-71,,22,228,1,0,default
2025-01-12 20:56:55.902,"2012",cc:24:2e:f5:86:c6,-79,,29,272,1,0,default
2025-01-12 20:56:57.381,"2012",cc:24:2e:f5:86:c6,-79,,30,245,1,0,default
2025-01-12 20:56:58.778,"2012",cc:24:2e:f5:86:c6,-80,,25,260,1,0,Door2_1
2025-01-12 20:57:00.151,"2012",cc:24:2e:f5:86:c6,-83,,33,1450,1,0,default
2025-01-12 20:57:07.331,"2012",cc:24:2e:f5:86:c6,-82,,36,370,1,0,default
2025-01-12 20:57:08.941,"2012",cc:24:2e:f5:86:c6,-82,,1962,197,1,0,default
2025-01-12 20:57:12.254,"2012",cc:24:2e:f5:86:c6,-82,,126,249,1,0,default
2025-01-12 20:57:13.782,"2012",cc:24:2e:f5:86:c6,-82,,106,231,1,0,default
