time,ssid,bssid,rssi,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-12 20:58:28.383,"2012",cc:24:2e:f5:86:c6,-35,,23,216,1,0,default
2025-01-12 20:58:29.664,"2012",cc:24:2e:f5:86:c6,-39,,17,205,1,0,default
2025-01-12 20:58:30.936,"2012",cc:24:2e:f5:86:c6,-39,,23,206,1,0,default
2025-01-12 20:58:32.204,"2012",cc:24:2e:f5:86:c6,-34,,22,217,1,0,default
2025-01-12 20:58:33.470,"2012",cc:24:2e:f5:86:c6,-34,,24,216,1,0,default
2025-01-12 20:58:34.750,"2012",cc:24:2e:f5:86:c6,-37,,26,205,1,0,default
2025-01-12 20:58:36.018,"2012",cc:24:2e:f5:86:c6,-37,,16,217,1,0,default
2025-01-12 20:58:37.291,"2012",cc:24:2e:f5:86:c6,-37,,24,198,1,0,default
2025-01-12 20:58:38.544,"2012",cc:24:2e:f5:86:c6,-36,,22,210,1,0,default
2025-01-12 20:58:39.798,"2012",cc:24:2e:f5:86:c6,-36,,24,215,1,0,default
2025-01-12 20:58:41.062,"2012",cc:24:2e:f5:86:c6,-39,,14,199,1,0,default
2025-01-12 20:58:42.294,"2012",cc:24:2e:f5:86:c6,-39,,25,198,1,0,default
2025-01-12 20:58:43.551,"2012",cc:24:2e:f5:86:c6,-38,,281,413,1,0,default
2025-01-12 20:58:45.268,"2012",cc:24:2e:f5:86:c6,-38,,306,512,1,0,default
2025-01-12 20:58:47.115,"2012",cc:24:2e:f5:86:c6,-37,,18,221,1,0,default
2025-01-12 20:58:48.385,"2012",cc:24:2e:f5:86:c6,-37,,24,193,1,0,default
2025-01-12 20:58:49.637,"2012",cc:24:2e:f5:86:c6,-37,,13,224,1,0,default
2025-01-12 20:58:50.908,"2012",cc:24:2e:f5:86:c6,-37,,24,213,1,0,default
2025-01-12 20:58:52.166,"2012",cc:24:2e:f5:86:c6,-37,,27,220,1,0,default
2025-01-12 20:58:53.444,"2012",cc:24:2e:f5:86:c6,-39,,14,204,1,0,default
2025-01-12 20:58:54.697,"2012",cc:24:2e:f5:86:c6,-39,,24,207,1,0,default
2025-01-12 20:58:55.966,"2012",cc:24:2e:f5:86:c6,-36,,24,220,1,0,default
2025-01-12 20:58:57.244,"2012",cc:24:2e:f5:86:c6,-36,,27,215,1,0,default
2025-01-12 20:58:58.527,"2012",cc:24:2e:f5:86:c6,-36,,21,210,1,0,default
2025-01-12 20:58:59.827,"2012",cc:24:2e:f5:86:c6,-37,,23,216,1,0,default
2025-01-12 20:59:01.118,"2012",cc:24:2e:f5:86:c6,-37,,16,219,1,0,default
2025-01-12 20:59:02.388,"2012",cc:24:2e:f5:86:c6,-34,,24,211,1,0,default
2025-01-12 20:59:03.654,"2012",cc:24:2e:f5:86:c6,-34,,23,199,1,0,default
2025-01-12 20:59:04.932,"2012",cc:24:2e:f5:86:c6,-35,,17,191,1,0,default
2025-01-12 20:59:06.167,"2012",cc:24:2e:f5:86:c6,-35,,30,199,1,0,default
2025-01-12 20:59:07.421,"2012",cc:24:2e:f5:86:c6,-35,,23,214,1,0,default
2025-01-12 20:59:08.682,"2012",cc:24:2e:f5:86:c6,-41,,13,191,1,0,default
2025-01-12 20:59:09.926,"2012",cc:24:2e:f5:86:c6,-41,,23,218,1,0,default
2025-01-12 20:59:11.191,"2012",cc:24:2e:f5:86:c6,-45,,26,218,1,0,default
2025-01-12 20:59:12.462,"2012",cc:24:2e:f5:86:c6,-45,,22,200,1,0,default
2025-01-12 20:59:13.718,"2012",cc:24:2e:f5:86:c6,-46,,13,212,1,0,default
2025-01-12 20:59:14.966,"2012",cc:24:2e:f5:86:c6,-46,,40,206,1,0,default
2025-01-12 20:59:16.235,"2012",cc:24:2e:f5:86:c6,-46,,21,214,1,0,default
2025-01-12 20:59:17.497,"2012",cc:24:2e:f5:86:c6,-52,,24,224,1,0,default
2025-01-12 20:59:18.783,"2012",cc:24:2e:f5:86:c6,-52,,23,204,1,0,default
2025-01-12 20:59:20.032,"2012",cc:24:2e:f5:86:c6,-54,,23,201,1,0,default
2025-01-12 20:59:21.280,"2012",cc:24:2e:f5:86:c6,-54,,22,217,1,0,default
2025-01-12 20:59:22.542,"2012",cc:24:2e:f5:86:c6,-54,,102,207,1,0,default
2025-01-12 20:59:23.869,"2012",cc:24:2e:f5:86:c6,-64,,37,225,1,0,default
2025-01-12 20:59:25.152,"2012",cc:24:2e:f5:86:c6,-77,,18,895,1,0,default
2025-01-12 20:59:27.101,"2012",cc:24:2e:f5:86:c6,-77,,26,1313,1,0,default
2025-01-12 20:59:29.577,"2012",cc:24:2e:f5:86:c6,-83,,60,226,1,0,default
2025-01-12 20:59:30.960,"2012",cc:24:2e:f5:86:c6,-83,,19,191,1,0,default
2025-01-12 20:59:32.324,"2012",cc:24:2e:f5:86:c6,-80,,27,230,1,0,Door2_1
2025-01-12 20:59:34.264,"2012",cc:24:2e:f5:86:c6,-85,,29,3645,1,0,default
2025-01-12 20:59:39.693,"2012",cc:24:2e:f5:86:c6,-85,,29,551,1,0,default
2025-01-12 20:59:41.320,"2012",cc:24:2e:f5:86:c6,-83,,35,359,1,0,default
2025-01-12 20:59:42.903,"2012",cc:24:2e:f5:86:c6,-83,,41,271,1,0,default
2025-01-12 20:59:44.338,"2012",cc:24:2e:f5:86:c6,-83,,288,589,1,0,default
2025-01-12 20:59:50.173,"2012",cc:24:2e:f5:86:c6,-82,,46,292,1,0,default
2025-01-12 20:59:51.541,"2012",cc:24:2e:f5:86:c6,-82,,23,211,1,0,default
2025-01-12 20:59:52.840,"2012",cc:24:2e:f5:86:c6,-76,,24,210,1,0,default
2025-01-12 20:59:54.106,"2012",cc:24:2e:f5:86:c6,-76,,23,221,1,0,default
2025-01-12 20:59:55.378,"2012",cc:24:2e:f5:86:c6,-76,,23,218,1,0,default
2025-01-12 20:59:56.660,"2012",cc:24:2e:f5:86:c6,-75,,20,190,1,0,default
2025-01-12 20:59:57.888,"2012",cc:24:2e:f5:86:c6,-75,,25,209,1,0,default
2025-01-12 20:59:59.154,"2012",cc:24:2e:f5:86:c6,-71,,167,404,1,0,Door2_2
2025-01-12 21:00:00.759,"2012",cc:24:2e:f5:86:c6,-71,,101,211,1,0,default
2025-01-12 21:00:02.166,"2012",cc:24:2e:f5:86:c6,-75,,22,560,1,0,default
2025-01-12 21:00:04.065,"2012",cc:24:2e:f5:86:c6,-75,,21,251,1,0,default
2025-01-12 21:00:05.381,"2012",cc:24:2e:f5:86:c6,-64,,37,203,1,0,default
2025-01-12 21:00:06.643,"2012",cc:24:2e:f5:86:c6,-64,,13,215,1,0,default
2025-01-12 21:00:07.906,"2012",cc:24:2e:f5:86:c6,-52,,22,224,1,0,default
2025-01-12 21:00:09.184,"2012",cc:24:2e:f5:86:c6,-52,,15,187,1,0,default
2025-01-12 21:00:10.415,"2012",cc:24:2e:f5:86:c6,-52,,24,198,1,0,default
2025-01-12 21:00:11.659,"2012",cc:24:2e:f5:86:c6,-52,,16,204,1,0,default
2025-01-12 21:00:12.912,"2012",cc:24:2e:f5:86:c6,-52,,27,195,1,0,default
2025-01-12 21:00:14.156,"2012",cc:24:2e:f5:86:c6,-53,,16,209,1,0,default
2025-01-12 21:00:15.404,"2012",cc:24:2e:f5:86:c6,-53,,25,209,1,0,default
2025-01-12 21:00:16.668,"2012",cc:24:2e:f5:86:c6,-53,,46,205,1,0,default
2025-01-12 21:00:17.949,"2012",cc:24:2e:f5:86:c6,-47,,26,208,1,0,default
2025-01-12 21:00:19.206,"2012",cc:24:2e:f5:86:c6,-47,,22,202,1,0,default
2025-01-12 21:00:20.463,"2012",cc:24:2e:f5:86:c6,-45,,23,223,1,0,default
2025-01-12 21:00:21.738,"2012",cc:24:2e:f5:86:c6,-45,,23,218,1,0,default
2025-01-12 21:00:23.003,"2012",cc:24:2e:f5:86:c6,-39,,24,213,1,0,default
2025-01-12 21:00:24.287,"2012",cc:24:2e:f5:86:c6,-39,,24,199,1,0,default
2025-01-12 21:00:25.540,"2012",cc:24:2e:f5:86:c6,-39,,18,214,1,0,default
2025-01-12 21:00:26.818,"2012",cc:24:2e:f5:86:c6,-39,,18,203,1,0,default
2025-01-12 21:00:28.084,"2012",cc:24:2e:f5:86:c6,-39,,15,200,1,0,default
2025-01-12 21:00:29.329,"2012",cc:24:2e:f5:86:c6,-37,,23,215,1,0,default
2025-01-12 21:00:30.597,"2012",cc:24:2e:f5:86:c6,-37,,22,190,1,0,default
2025-01-12 21:00:31.837,"2012",cc:24:2e:f5:86:c6,-37,,17,191,1,0,default
2025-01-12 21:00:33.085,"2012",cc:24:2e:f5:86:c6,-40,,13,220,1,0,default
2025-01-12 21:00:34.342,"2012",cc:24:2e:f5:86:c6,-40,,89,192,1,0,default
2025-01-12 21:00:35.650,"2012",cc:24:2e:f5:86:c6,-37,,26,192,1,0,default
2025-01-12 21:00:36.899,"2012",cc:24:2e:f5:86:c6,-37,,23,193,1,0,default
2025-01-12 21:00:38.161,"2012",cc:24:2e:f5:86:c6,-36,,24,221,1,0,default
2025-01-12 21:00:39.449,"2012",cc:24:2e:f5:86:c6,-36,,22,200,1,0,default
2025-01-12 21:00:40.702,"2012",cc:24:2e:f5:86:c6,-36,,28,226,1,0,default
2025-01-12 21:00:41.983,"2012",cc:24:2e:f5:86:c6,-38,,16,200,1,0,default
2025-01-12 21:00:43.224,"2012",cc:24:2e:f5:86:c6,-38,,19,215,1,0,default
