time,ssid,bssid,rssi,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-13 07:50:57.154,"2012H",c2:2e:60:08:6c:06,-43,,21,186,1,0,default
2025-01-13 07:50:58.410,"2012H",c2:2e:60:08:6c:06,-43,,18,196,1,0,default
2025-01-13 07:50:59.672,"2012H",c2:2e:60:08:6c:06,-40,,12,179,1,0,default
2025-01-13 07:51:00.936,"2012H",c2:2e:60:08:6c:06,-40,,20,193,1,0,default
2025-01-13 07:51:02.195,"2012H",c2:2e:60:08:6c:06,-37,,20,204,1,0,default
2025-01-13 07:51:03.469,"2012H",c2:2e:60:08:6c:06,-37,,171,198,1,0,default
2025-01-13 07:51:04.879,"2012H",c2:2e:60:08:6c:06,-37,,20,190,1,0,default
2025-01-13 07:51:06.133,"2012H",c2:2e:60:08:6c:06,-36,,21,196,1,0,default
2025-01-13 07:51:07.418,"2012H",c2:2e:60:08:6c:06,-36,,14,207,1,0,default
2025-01-13 07:51:08.694,"2012H",c2:2e:60:08:6c:06,-36,,19,211,1,0,default
2025-01-13 07:51:09.975,"2012H",c2:2e:60:08:6c:06,-36,,15,185,1,0,default
2025-01-13 07:51:11.232,"2012H",c2:2e:60:08:6c:06,-36,,20,244,1,0,default
2025-01-13 07:51:12.536,"2012H",c2:2e:60:08:6c:06,-36,,13,196,1,0,default
2025-01-13 07:51:13.799,"2012H",c2:2e:60:08:6c:06,-36,,20,196,1,0,default
2025-01-13 07:51:15.057,"2012H",c2:2e:60:08:6c:06,-37,,22,211,1,0,default
2025-01-13 07:51:16.340,"2012H",c2:2e:60:08:6c:06,-37,,13,196,1,0,default
2025-01-13 07:51:17.602,"2012H",c2:2e:60:08:6c:06,-36,,10,196,1,0,default
2025-01-13 07:51:18.872,"2012H",c2:2e:60:08:6c:06,-36,,13,193,1,0,default
2025-01-13 07:51:20.123,"2012H",c2:2e:60:08:6c:06,-37,,11,193,1,0,default
2025-01-13 07:51:21.379,"2012H",c2:2e:60:08:6c:06,-37,,13,179,1,0,default
2025-01-13 07:51:22.614,"2012H",c2:2e:60:08:6c:06,-37,,20,204,1,0,default
2025-01-13 07:51:23.877,"2012H",c2:2e:60:08:6c:06,-36,,11,189,1,0,default
2025-01-13 07:51:25.140,"2012H",c2:2e:60:08:6c:06,-36,,20,205,1,0,default
2025-01-13 07:51:26.402,"2012H",c2:2e:60:08:6c:06,-36,,13,177,1,0,default
2025-01-13 07:51:27.639,"2012H",c2:2e:60:08:6c:06,-36,,12,194,1,0,default
2025-01-13 07:51:28.888,"2012H",c2:2e:60:08:6c:06,-36,,21,192,1,0,default
