time,ssid,bssid,rssi,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-13 00:03:06.904,"2012H",c2:2e:60:08:6c:06,-40,,397,941,1,0,default
2025-01-13 00:03:09.354,"2012H",c2:2e:60:08:6c:06,-43,,14,182,1,0,default
2025-01-13 00:03:10.605,"2012H",c2:2e:60:08:6c:06,-43,,17,192,1,0,default
2025-01-13 00:03:11.865,"2012H",c2:2e:60:08:6c:06,-44,,23,212,1,0,default
2025-01-13 00:03:13.150,"2012H",c2:2e:60:08:6c:06,-44,,15,199,1,0,default
2025-01-13 00:03:14.425,"2012H",c2:2e:60:08:6c:06,-44,,24,181,1,0,default
2025-01-13 00:03:15.686,"2012H",c2:2e:60:08:6c:06,-40,,22,180,1,0,default
2025-01-13 00:03:16.939,"2012H",c2:2e:60:08:6c:06,-40,,18,211,1,0,default
2025-01-13 00:03:18.226,"2012H",c2:2e:60:08:6c:06,-39,,88,177,1,0,default
2025-01-13 00:03:19.541,"2012H",c2:2e:60:08:6c:06,-39,,22,208,1,0,default
2025-01-13 00:03:20.812,"2012H",c2:2e:60:08:6c:06,-39,,16,195,1,0,default
2025-01-13 00:03:22.066,"2012H",c2:2e:60:08:6c:06,-39,,15,193,1,0,default
2025-01-13 00:03:23.326,"2012H",c2:2e:60:08:6c:06,-39,,14,215,1,0,default
2025-01-13 00:03:24.618,"2012H",c2:2e:60:08:6c:06,-39,,22,207,1,0,default
2025-01-13 00:03:25.894,"2012H",c2:2e:60:08:6c:06,-39,,24,209,1,0,default
2025-01-13 00:03:27.182,"2012H",c2:2e:60:08:6c:06,-40,,15,179,1,0,default
2025-01-13 00:03:28.421,"2012H",c2:2e:60:08:6c:06,-40,,21,178,1,0,default
2025-01-13 00:03:29.682,"2012H",c2:2e:60:08:6c:06,-40,,21,177,1,0,default
2025-01-13 00:03:30.917,"2012H",c2:2e:60:08:6c:06,-39,,16,198,1,0,default
2025-01-13 00:03:32.178,"2012H",c2:2e:60:08:6c:06,-39,,14,212,1,0,default
2025-01-13 00:03:33.470,"2012H",c2:2e:60:08:6c:06,-39,,23,194,1,0,default
2025-01-13 00:03:34.726,"2012H",c2:2e:60:08:6c:06,-39,,25,194,1,0,default
2025-01-13 00:03:35.993,"2012H",c2:2e:60:08:6c:06,-40,,18,200,1,0,default
2025-01-13 00:03:37.290,"2012H",c2:2e:60:08:6c:06,-40,,24,192,1,0,default
2025-01-13 00:03:38.556,"2012H",c2:2e:60:08:6c:06,-40,,18,208,1,0,default
2025-01-13 00:03:39.821,"2012H",c2:2e:60:08:6c:06,-40,,23,196,1,0,default
2025-01-13 00:03:41.083,"2012H",c2:2e:60:08:6c:06,-40,,15,201,1,0,default
2025-01-13 00:03:42.341,"2012H",c2:2e:60:08:6c:06,-41,,14,180,1,0,default
2025-01-13 00:03:43.572,"2012H",c2:2e:60:08:6c:06,-41,,14,190,1,0,default
2025-01-13 00:03:44.829,"2012H",c2:2e:60:08:6c:06,-46,,15,179,1,0,default
2025-01-13 00:03:46.070,"2012H",c2:2e:60:08:6c:06,-46,,14,200,1,0,default
2025-01-13 00:03:47.340,"2012H",c2:2e:60:08:6c:06,-46,,22,189,1,0,default
2025-01-13 00:03:48.608,"2012H",c2:2e:60:08:6c:06,-45,,22,210,1,0,default
2025-01-13 00:03:49.877,"2012H",c2:2e:60:08:6c:06,-45,,21,179,1,0,default
2025-01-13 00:03:51.122,"2012H",c2:2e:60:08:6c:06,-42,,17,193,1,0,default
2025-01-13 00:03:52.373,"2012H",c2:2e:60:08:6c:06,-42,,14,178,1,0,default
2025-01-13 00:03:53.605,"2012H",c2:2e:60:08:6c:06,-42,,19,194,1,0,default
2025-01-13 00:03:54.863,"2012H",c2:2e:60:08:6c:06,-32,,15,213,1,0,default
2025-01-13 00:03:56.141,"2012H",c2:2e:60:08:6c:06,-32,,25,198,1,0,default
2025-01-13 00:03:57.419,"2012H",c2:2e:60:08:6c:06,-33,,296,410,1,0,default
2025-01-13 00:03:59.174,"2012H",c2:2e:60:08:6c:06,-33,,30,663,1,0,default
2025-01-13 00:04:00.896,"2012H",c2:2e:60:08:6c:06,-36,,15,192,1,0,default
2025-01-13 00:04:02.177,"2012H",c2:2e:60:08:6c:06,-36,,15,196,1,0,default
2025-01-13 00:04:03.429,"2012H",c2:2e:60:08:6c:06,-39,,24,205,1,0,default
2025-01-13 00:04:04.698,"2012H",c2:2e:60:08:6c:06,-39,,18,210,1,0,default
2025-01-13 00:04:05.967,"2012H",c2:2e:60:08:6c:06,-47,,30,214,1,0,default
2025-01-13 00:04:07.301,"2012H",c2:2e:60:08:6c:06,-47,,23,203,1,0,default
2025-01-13 00:04:08.576,"2012H",c2:2e:60:08:6c:06,-47,,18,213,1,0,default
2025-01-13 00:04:10.170,"2012H",c2:2e:60:08:6c:06,-61,,30,212,1,0,default
