time,ssid,bssid,rssi,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-12 21:24:02.670,"2012",cc:24:2e:f5:86:c6,-39,,24,198,1,0,default
2025-01-12 21:24:03.932,"2012",cc:24:2e:f5:86:c6,-39,,24,187,1,0,default
2025-01-12 21:24:05.180,"2012",cc:24:2e:f5:86:c6,-39,,33,192,1,0,default
2025-01-12 21:24:06.427,"2012",cc:24:2e:f5:86:c6,-38,,20,201,1,0,default
2025-01-12 21:24:07.674,"2012",cc:24:2e:f5:86:c6,-38,,23,197,1,0,default
2025-01-12 21:24:08.923,"2012",cc:24:2e:f5:86:c6,-38,,16,186,1,0,default
2025-01-12 21:24:10.160,"2012",cc:24:2e:f5:86:c6,-38,,31,204,1,0,default
2025-01-12 21:24:11.419,"2012",cc:24:2e:f5:86:c6,-38,,25,197,1,0,default
2025-01-12 21:24:12.670,"2012",cc:24:2e:f5:86:c6,-39,,23,197,1,0,default
2025-01-12 21:24:13.940,"2012",cc:24:2e:f5:86:c6,-39,,25,196,1,0,default
2025-01-12 21:24:15.189,"2012",cc:24:2e:f5:86:c6,-38,,16,207,1,0,default
2025-01-12 21:24:16.429,"2012",cc:24:2e:f5:86:c6,-38,,22,196,1,0,default
2025-01-12 21:24:17.670,"2012",cc:24:2e:f5:86:c6,-38,,22,184,1,0,default
2025-01-12 21:24:18.908,"2012",cc:24:2e:f5:86:c6,-37,,23,208,1,0,default
2025-01-12 21:24:20.160,"2012",cc:24:2e:f5:86:c6,-37,,29,197,1,0,default
2025-01-12 21:24:21.409,"2012",cc:24:2e:f5:86:c6,-40,,24,215,1,0,default
2025-01-12 21:24:22.681,"2012",cc:24:2e:f5:86:c6,-40,,29,197,1,0,default
2025-01-12 21:24:23.929,"2012",cc:24:2e:f5:86:c6,-40,,290,403,1,0,default
2025-01-12 21:24:25.665,"2012",cc:24:2e:f5:86:c6,-40,,25,183,1,0,default
2025-01-12 21:24:26.893,"2012",cc:24:2e:f5:86:c6,-38,,24,197,1,0,default
2025-01-12 21:24:28.145,"2012",cc:24:2e:f5:86:c6,-38,,24,196,1,0,default
2025-01-12 21:24:29.386,"2012",cc:24:2e:f5:86:c6,-37,,288,415,1,0,default
2025-01-12 21:24:31.108,"2012",cc:24:2e:f5:86:c6,-37,,17,209,1,0,default
2025-01-12 21:24:32.356,"2012",cc:24:2e:f5:86:c6,-37,,24,196,1,0,default
2025-01-12 21:24:33.596,"2012",cc:24:2e:f5:86:c6,-40,,23,211,1,0,default
2025-01-12 21:24:34.875,"2012",cc:24:2e:f5:86:c6,-40,,300,399,1,0,default
2025-01-12 21:24:36.621,"2012",cc:24:2e:f5:86:c6,-40,,24,197,1,0,default
2025-01-12 21:24:37.863,"2012",cc:24:2e:f5:86:c6,-40,,24,216,1,0,default
2025-01-12 21:24:39.140,"2012",cc:24:2e:f5:86:c6,-38,,17,221,1,0,default
2025-01-12 21:24:40.401,"2012",cc:24:2e:f5:86:c6,-38,,25,201,1,0,default
2025-01-12 21:24:41.665,"2012",cc:24:2e:f5:86:c6,-38,,24,214,1,0,default
