time,ssid,bssid,rssi,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-12 21:29:00.078,"2012H",c2:2e:60:08:6c:06,-45,,21,191,1,0,default
2025-01-12 21:29:01.331,"2012H",c2:2e:60:08:6c:06,-48,,21,191,1,0,default
2025-01-12 21:29:02.571,"2012H",c2:2e:60:08:6c:06,-48,,22,181,1,0,default
2025-01-12 21:29:03.815,"2012H",c2:2e:60:08:6c:06,-46,,21,212,1,0,default
2025-01-12 21:29:05.079,"2012H",c2:2e:60:08:6c:06,-46,,15,193,1,0,default
2025-01-12 21:29:06.319,"2012H",c2:2e:60:08:6c:06,-44,,14,199,1,0,default
2025-01-12 21:29:07.558,"2012H",c2:2e:60:08:6c:06,-44,,20,177,1,0,default
2025-01-12 21:29:08.777,"2012H",c2:2e:60:08:6c:06,-44,,23,195,1,0,default
2025-01-12 21:29:10.017,"2012H",c2:2e:60:08:6c:06,-42,,20,178,1,0,default
2025-01-12 21:29:11.252,"2012H",c2:2e:60:08:6c:06,-42,,13,197,1,0,default
2025-01-12 21:29:12.507,"2012H",c2:2e:60:08:6c:06,-41,,20,193,1,0,default
2025-01-12 21:29:13.748,"2012H",c2:2e:60:08:6c:06,-41,,26,175,1,0,default
2025-01-12 21:29:14.976,"2012H",c2:2e:60:08:6c:06,-41,,24,207,1,0,default
2025-01-12 21:29:16.237,"2012H",c2:2e:60:08:6c:06,-41,,15,194,1,0,default
2025-01-12 21:29:17.485,"2012H",c2:2e:60:08:6c:06,-41,,22,182,1,0,default
2025-01-12 21:29:18.729,"2012H",c2:2e:60:08:6c:06,-41,,20,202,1,0,default
2025-01-12 21:29:19.993,"2012H",c2:2e:60:08:6c:06,-41,,20,180,1,0,default
2025-01-12 21:29:21.243,"2012H",c2:2e:60:08:6c:06,-41,,21,199,1,0,default
2025-01-12 21:29:22.483,"2012H",c2:2e:60:08:6c:06,-41,,13,208,1,0,default
2025-01-12 21:29:23.737,"2012H",c2:2e:60:08:6c:06,-41,,21,196,1,0,default
2025-01-12 21:29:24.984,"2012H",c2:2e:60:08:6c:06,-42,,23,192,1,0,default
2025-01-12 21:29:26.224,"2012H",c2:2e:60:08:6c:06,-42,,20,200,1,0,default
2025-01-12 21:29:27.501,"2012H",c2:2e:60:08:6c:06,-41,,21,182,1,0,default
2025-01-12 21:29:28.727,"2012H",c2:2e:60:08:6c:06,-41,,19,206,1,0,default
2025-01-12 21:29:29.981,"2012H",c2:2e:60:08:6c:06,-41,,19,183,1,0,default
2025-01-12 21:29:31.227,"2012H",c2:2e:60:08:6c:06,-43,,20,202,1,0,default
2025-01-12 21:29:32.487,"2012H",c2:2e:60:08:6c:06,-43,,20,193,1,0,default
2025-01-12 21:29:33.732,"2012H",c2:2e:60:08:6c:06,-46,,20,224,1,0,default
2025-01-12 21:29:35.011,"2012H",c2:2e:60:08:6c:06,-46,,21,195,1,0,default
2025-01-12 21:29:36.278,"2012H",c2:2e:60:08:6c:06,-42,,21,211,1,0,default
2025-01-12 21:29:37.543,"2012H",c2:2e:60:08:6c:06,-42,,20,194,1,0,default
2025-01-12 21:29:38.793,"2012H",c2:2e:60:08:6c:06,-42,,22,196,1,0,default
2025-01-12 21:29:40.062,"2012H",c2:2e:60:08:6c:06,-38,,21,192,1,0,default
2025-01-12 21:29:41.297,"2012H",c2:2e:60:08:6c:06,-38,,21,184,1,0,default
2025-01-12 21:29:42.564,"2012H",c2:2e:60:08:6c:06,-35,,25,210,1,0,default
2025-01-12 21:29:43.827,"2012H",c2:2e:60:08:6c:06,-35,,20,192,1,0,default
2025-01-12 21:29:45.072,"2012H",c2:2e:60:08:6c:06,-35,,14,191,1,0,default
2025-01-12 21:29:46.299,"2012H",c2:2e:60:08:6c:06,-39,,21,189,1,0,default
2025-01-12 21:29:47.532,"2012H",c2:2e:60:08:6c:06,-39,,20,195,1,0,default
2025-01-12 21:29:48.786,"2012H",c2:2e:60:08:6c:06,-41,,20,206,1,0,default
2025-01-12 21:29:50.044,"2012H",c2:2e:60:08:6c:06,-41,,22,210,1,0,default
2025-01-12 21:29:51.309,"2012H",c2:2e:60:08:6c:06,-37,,21,225,1,0,default
2025-01-12 21:29:52.593,"2012H",c2:2e:60:08:6c:06,-37,,35,197,1,0,default
2025-01-12 21:29:53.917,"2012H",c2:2e:60:08:6c:06,-37,,24,194,1,0,default
2025-01-12 21:29:55.183,"2012H",c2:2e:60:08:6c:06,-61,,23,218,1,0,default
2025-01-12 21:29:56.464,"2012H",c2:2e:60:08:6c:06,-61,,23,210,1,0,default
2025-01-12 21:29:57.729,"2012H",c2:2e:60:08:6c:06,-74,,37,715,1,0,default
2025-01-12 21:29:59.547,"2012H",c2:2e:60:08:6c:02,-74,,25,194,1,0,default
2025-01-12 21:30:00.798,"2012H",c2:2e:60:08:6c:02,-74,,27,308,1,0,default
2025-01-12 21:30:02.164,"2012H",c2:2e:60:08:6c:02,-70,,30,209,1,0,default
2025-01-12 21:30:03.456,"2012H",c2:2e:60:08:6c:02,-70,,22,242,1,0,default
2025-01-12 21:30:04.763,"2012H",c2:2e:60:08:6c:02,-70,,17,218,1,0,Door1_1
2025-01-12 21:30:06.068,"2012H",c2:2e:60:08:6c:02,-70,,26,223,1,0,default
2025-01-12 21:30:07.349,"2012H",c2:2e:60:08:6c:02,-71,,25,196,1,0,default
2025-01-12 21:30:08.591,"2012H",c2:2e:60:08:6c:02,-71,,78,227,1,0,default
2025-01-12 21:30:09.933,"2012H",c2:2e:60:08:6c:02,-71,,27,230,1,0,default
2025-01-12 21:30:11.222,"2012H",c2:2e:60:08:6c:02,-73,,17,231,1,0,default
2025-01-12 21:30:12.504,"2012H",c2:2e:60:08:6c:02,-73,,23,206,1,0,default
2025-01-12 21:30:13.771,"2012H",c2:2e:60:08:6c:02,-74,,54,260,1,0,default
2025-01-12 21:30:15.115,"2012H",c2:2e:60:08:6c:02,-74,,13,181,1,0,default
2025-01-12 21:30:16.341,"2012H",c2:2e:60:08:6c:02,-67,,21,218,1,0,default
2025-01-12 21:30:17.608,"2012H",c2:2e:60:08:6c:02,-67,,24,243,1,0,default
2025-01-12 21:30:18.921,"2012H",c2:2e:60:08:6c:02,-67,,28,210,1,0,default
2025-01-12 21:30:20.190,"2012H",c2:2e:60:08:6c:02,-68,,33,213,1,0,default
2025-01-12 21:30:21.460,"2012H",c2:2e:60:08:6c:02,-68,,17,223,1,0,default
2025-01-12 21:30:22.740,"2012H",c2:2e:60:08:6c:02,-68,,21,184,1,0,default
2025-01-12 21:30:23.962,"2012H",c2:2e:60:08:6c:02,-68,,22,212,1,0,default
2025-01-12 21:30:25.216,"2012H",c2:2e:60:08:6c:02,-61,,21,201,1,0,default
2025-01-12 21:30:26.467,"2012H",c2:2e:60:08:6c:02,-61,,12,203,1,0,default
2025-01-12 21:30:27.703,"2012H",c2:2e:60:08:6c:02,-61,,22,216,1,0,Door1_2
2025-01-12 21:30:28.981,"2012H",c2:2e:60:08:6c:02,-59,,21,225,1,0,default
2025-01-12 21:30:30.258,"2012H",c2:2e:60:08:6c:02,-59,,32,233,1,0,default
2025-01-12 21:30:31.581,"2012H",c2:2e:60:08:6c:02,-53,,20,198,1,0,default
2025-01-12 21:30:32.821,"2012H",c2:2e:60:08:6c:02,-53,,21,211,1,0,default
2025-01-12 21:30:34.079,"2012H",c2:2e:60:08:6c:06,-45,,22,200,1,0,default
2025-01-12 21:30:35.337,"2012H",c2:2e:60:08:6c:06,-45,,20,208,1,0,default
2025-01-12 21:30:36.662,"2012H",c2:2e:60:08:6c:06,-37,,23,202,1,0,default
2025-01-12 21:30:37.921,"2012H",c2:2e:60:08:6c:06,-37,,39,201,1,0,default
2025-01-12 21:30:39.203,"2012H",c2:2e:60:08:6c:06,-37,,13,180,1,0,default
2025-01-12 21:30:40.416,"2012H",c2:2e:60:08:6c:06,-38,,296,513,1,0,default
2025-01-12 21:30:42.256,"2012H",c2:2e:60:08:6c:06,-38,,19,208,1,0,default
2025-01-12 21:30:43.510,"2012H",c2:2e:60:08:6c:06,-39,,23,202,1,0,default
2025-01-12 21:30:44.762,"2012H",c2:2e:60:08:6c:06,-39,,20,209,1,0,default
2025-01-12 21:30:46.014,"2012H",c2:2e:60:08:6c:06,-36,,22,182,1,0,default
2025-01-12 21:30:47.257,"2012H",c2:2e:60:08:6c:06,-36,,20,215,1,0,default
2025-01-12 21:30:48.531,"2012H",c2:2e:60:08:6c:06,-39,,37,660,1,0,default
2025-01-12 21:30:50.256,"2012H",c2:2e:60:08:6c:06,-39,,283,410,1,0,default
2025-01-12 21:30:51.988,"2012H",c2:2e:60:08:6c:06,-36,,24,199,1,0,default
2025-01-12 21:30:53.241,"2012H",c2:2e:60:08:6c:06,-36,,17,227,1,0,default
2025-01-12 21:30:54.525,"2012H",c2:2e:60:08:6c:06,-43,,20,216,1,0,default
2025-01-12 21:30:55.809,"2012H",c2:2e:60:08:6c:06,-43,,22,206,1,0,default
2025-01-12 21:30:57.060,"2012H",c2:2e:60:08:6c:06,-43,,14,193,1,0,default
2025-01-12 21:30:58.295,"2012H",c2:2e:60:08:6c:06,-47,,20,197,1,0,default
2025-01-12 21:30:59.548,"2012H",c2:2e:60:08:6c:06,-47,,20,189,1,0,default
2025-01-12 21:31:00.784,"2012H",c2:2e:60:08:6c:06,-46,,13,205,1,0,default
2025-01-12 21:31:02.050,"2012H",c2:2e:60:08:6c:06,-46,,20,209,1,0,default
