time,ssid,bssid,rssi,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-12 21:31:22.847,"2012H",c2:2e:60:08:6c:06,-40,,20,200,1,0,default
2025-01-12 21:31:24.098,"2012H",c2:2e:60:08:6c:06,-40,,21,241,1,0,default
2025-01-12 21:31:25.390,"2012H",c2:2e:60:08:6c:06,-42,,21,177,1,0,default
2025-01-12 21:31:26.610,"2012H",c2:2e:60:08:6c:06,-42,,21,179,1,0,default
2025-01-12 21:31:27.847,"2012H",c2:2e:60:08:6c:06,-42,,12,208,1,0,default
2025-01-12 21:31:29.102,"2012H",c2:2e:60:08:6c:06,-42,,17,197,1,0,default
2025-01-12 21:31:30.346,"2012H",c2:2e:60:08:6c:06,-42,,21,192,1,0,default
2025-01-12 21:31:31.587,"2012H",c2:2e:60:08:6c:06,-43,,21,198,1,0,default
2025-01-12 21:31:32.846,"2012H",c2:2e:60:08:6c:06,-43,,22,194,1,0,default
2025-01-12 21:31:34.101,"2012H",c2:2e:60:08:6c:06,-46,,24,197,1,0,default
2025-01-12 21:31:35.362,"2012H",c2:2e:60:08:6c:06,-46,,22,208,1,0,default
2025-01-12 21:31:36.639,"2012H",c2:2e:60:08:6c:06,-47,,22,196,1,0,default
2025-01-12 21:31:37.896,"2012H",c2:2e:60:08:6c:06,-47,,11,177,1,0,default
2025-01-12 21:31:39.114,"2012H",c2:2e:60:08:6c:06,-47,,13,191,1,0,default
2025-01-12 21:31:40.347,"2012H",c2:2e:60:08:6c:06,-46,,20,186,1,0,default
2025-01-12 21:31:41.582,"2012H",c2:2e:60:08:6c:06,-46,,27,194,1,0,default
2025-01-12 21:31:42.827,"2012H",c2:2e:60:08:6c:06,-45,,21,209,1,0,default
2025-01-12 21:31:44.078,"2012H",c2:2e:60:08:6c:06,-45,,23,210,1,0,default
2025-01-12 21:31:45.341,"2012H",c2:2e:60:08:6c:06,-45,,14,181,1,0,default
2025-01-12 21:31:46.559,"2012H",c2:2e:60:08:6c:06,-45,,26,210,1,0,default
2025-01-12 21:31:47.823,"2012H",c2:2e:60:08:6c:06,-45,,21,223,1,0,default
2025-01-12 21:31:49.102,"2012H",c2:2e:60:08:6c:06,-44,,15,179,1,0,default
2025-01-12 21:31:50.321,"2012H",c2:2e:60:08:6c:06,-44,,20,182,1,0,default
2025-01-12 21:31:51.569,"2012H",c2:2e:60:08:6c:06,-44,,20,180,1,0,default
2025-01-12 21:31:52.792,"2012H",c2:2e:60:08:6c:06,-44,,20,182,1,0,default
2025-01-12 21:31:54.026,"2012H",c2:2e:60:08:6c:06,-44,,13,195,1,0,default
2025-01-12 21:31:55.265,"2012H",c2:2e:60:08:6c:06,-45,,21,212,1,0,default
2025-01-12 21:31:56.554,"2012H",c2:2e:60:08:6c:06,-45,,20,196,1,0,default
2025-01-12 21:31:57.802,"2012H",c2:2e:60:08:6c:06,-43,,21,180,1,0,default
2025-01-12 21:31:59.030,"2012H",c2:2e:60:08:6c:06,-43,,21,176,1,0,default
2025-01-12 21:32:00.255,"2012H",c2:2e:60:08:6c:06,-43,,23,197,1,0,default
2025-01-12 21:32:01.510,"2012H",c2:2e:60:08:6c:06,-32,,21,194,1,0,default
2025-01-12 21:32:02.748,"2012H",c2:2e:60:08:6c:06,-32,,21,193,1,0,default
2025-01-12 21:32:03.996,"2012H",c2:2e:60:08:6c:06,-34,,13,189,1,0,default
2025-01-12 21:32:05.225,"2012H",c2:2e:60:08:6c:06,-34,,21,185,1,0,default
2025-01-12 21:32:06.465,"2012H",c2:2e:60:08:6c:06,-34,,23,209,1,0,default
2025-01-12 21:32:07.738,"2012H",c2:2e:60:08:6c:06,-36,,24,192,1,0,default
2025-01-12 21:32:08.987,"2012H",c2:2e:60:08:6c:06,-36,,14,195,1,0,default
2025-01-12 21:32:10.236,"2012H",c2:2e:60:08:6c:06,-40,,32,201,1,0,default
2025-01-12 21:32:11.524,"2012H",c2:2e:60:08:6c:06,-40,,20,215,1,0,default
2025-01-12 21:32:12.800,"2012H",c2:2e:60:08:6c:06,-38,,23,195,1,0,default
2025-01-12 21:32:14.045,"2012H",c2:2e:60:08:6c:06,-38,,18,198,1,0,default
2025-01-12 21:32:15.296,"2012H",c2:2e:60:08:6c:06,-38,,26,198,1,0,default
2025-01-12 21:32:16.554,"2012H",c2:2e:60:08:6c:06,-53,,28,210,1,0,default
2025-01-12 21:32:17.835,"2012H",c2:2e:60:08:6c:06,-53,,21,221,1,0,default
2025-01-12 21:32:19.106,"2012H",c2:2e:60:08:6c:02,-70,,13,229,1,0,default
2025-01-12 21:32:20.379,"2012H",c2:2e:60:08:6c:02,-70,,23,208,1,0,default
2025-01-12 21:32:21.739,"2012H",c2:2e:60:08:6c:02,-65,,23,214,1,0,default
2025-01-12 21:32:23.002,"2012H",c2:2e:60:08:6c:02,-65,,19,208,1,0,Door1_1
2025-01-12 21:32:24.260,"2012H",c2:2e:60:08:6c:02,-65,,33,251,1,0,default
2025-01-12 21:32:25.571,"2012H",c2:2e:60:08:6c:02,-73,,27,193,1,0,default
2025-01-12 21:32:26.827,"2012H",c2:2e:60:08:6c:02,-73,,19,191,1,0,default
2025-01-12 21:32:28.076,"2012H",c2:2e:60:08:6c:02,-73,,21,227,1,0,default
2025-01-12 21:32:29.347,"2012H",c2:2e:60:08:6c:02,-73,,13,234,1,0,default
2025-01-12 21:32:30.642,"2012H",c2:2e:60:08:6c:02,-75,,30,261,1,0,default
2025-01-12 21:32:31.965,"2012H",c2:2e:60:08:6c:02,-75,,24,223,1,0,default
2025-01-12 21:32:33.237,"2012H",c2:2e:60:08:6c:02,-75,,21,234,1,0,default
2025-01-12 21:32:34.533,"2012H",c2:2e:60:08:6c:02,-70,,22,203,1,0,default
2025-01-12 21:32:35.781,"2012H",c2:2e:60:08:6c:02,-70,,20,230,1,0,default
2025-01-12 21:32:37.094,"2012H",c2:2e:60:08:6c:02,-67,,14,211,1,0,default
2025-01-12 21:32:38.365,"2012H",c2:2e:60:08:6c:02,-67,,18,203,1,0,default
2025-01-12 21:32:39.617,"2012H",c2:2e:60:08:6c:02,-67,,22,210,1,0,default
2025-01-12 21:32:40.897,"2012H",c2:2e:60:08:6c:02,-67,,306,471,1,0,default
2025-01-12 21:32:42.718,"2012H",c2:2e:60:08:6c:02,-62,,21,185,1,0,default
