time,ssid,bssid,rssi,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-13 07:58:09.301,"2012H",c2:2e:60:08:6c:06,-48,,226,778,1,0,default
2025-01-13 07:58:11.405,"2012H",c2:2e:60:08:6c:06,-50,,15,185,1,0,default
2025-01-13 07:58:12.645,"2012H",c2:2e:60:08:6c:06,-50,,24,204,1,0,default
2025-01-13 07:58:13.925,"2012H",c2:2e:60:08:6c:06,-42,,15,203,1,0,default
2025-01-13 07:58:15.200,"2012H",c2:2e:60:08:6c:06,-42,,23,192,1,0,default
2025-01-13 07:58:16.461,"2012H",c2:2e:60:08:6c:06,-41,,22,190,1,0,default
2025-01-13 07:58:17.719,"2012H",c2:2e:60:08:6c:06,-41,,15,213,1,0,default
2025-01-13 07:58:19.003,"2012H",c2:2e:60:08:6c:06,-41,,22,216,1,0,default
2025-01-13 07:58:20.279,"2012H",c2:2e:60:08:6c:06,-41,,15,208,1,0,default
2025-01-13 07:58:21.553,"2012H",c2:2e:60:08:6c:06,-41,,16,189,1,0,default
2025-01-13 07:58:22.804,"2012H",c2:2e:60:08:6c:06,-40,,12,202,1,0,default
2025-01-13 07:58:24.067,"2012H",c2:2e:60:08:6c:06,-40,,21,214,1,0,default
2025-01-13 07:58:25.347,"2012H",c2:2e:60:08:6c:06,-40,,14,183,1,0,default
2025-01-13 07:58:26.599,"2012H",c2:2e:60:08:6c:06,-40,,21,213,1,0,default
2025-01-13 07:58:27.875,"2012H",c2:2e:60:08:6c:06,-40,,21,215,1,0,default
2025-01-13 07:58:29.156,"2012H",c2:2e:60:08:6c:06,-40,,21,179,1,0,default
2025-01-13 07:58:30.399,"2012H",c2:2e:60:08:6c:06,-40,,22,210,1,0,default
2025-01-13 07:58:31.679,"2012H",c2:2e:60:08:6c:06,-39,,16,208,1,0,default
2025-01-13 07:58:32.957,"2012H",c2:2e:60:08:6c:06,-39,,15,199,1,0,default
2025-01-13 07:58:34.212,"2012H",c2:2e:60:08:6c:06,-39,,283,408,1,0,default
2025-01-13 07:58:35.959,"2012H",c2:2e:60:08:6c:06,-39,,27,667,1,0,default
