time,ssid,bssid,rssi,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-13 00:05:31.410,"2012H",c2:2e:60:08:6c:06,-47,,15,208,1,0,default
2025-01-13 00:05:32.680,"2012H",c2:2e:60:08:6c:06,-42,,23,196,1,0,default
2025-01-13 00:05:33.948,"2012H",c2:2e:60:08:6c:06,-42,,16,183,1,0,default
2025-01-13 00:05:35.213,"2012H",c2:2e:60:08:6c:06,-41,,24,183,1,0,default
2025-01-13 00:05:36.498,"2012H",c2:2e:60:08:6c:06,-41,,21,181,1,0,default
2025-01-13 00:05:37.740,"2012H",c2:2e:60:08:6c:06,-41,,21,207,1,0,default
2025-01-13 00:05:39.021,"2012H",c2:2e:60:08:6c:06,-41,,15,176,1,0,default
2025-01-13 00:05:40.266,"2012H",c2:2e:60:08:6c:06,-41,,22,178,1,0,default
2025-01-13 00:05:41.517,"2012H",c2:2e:60:08:6c:06,-42,,24,189,1,0,default
2025-01-13 00:05:42.778,"2012H",c2:2e:60:08:6c:06,-42,,15,209,1,0,default
2025-01-13 00:05:44.042,"2012H",c2:2e:60:08:6c:06,-41,,14,205,1,0,default
2025-01-13 00:05:45.327,"2012H",c2:2e:60:08:6c:06,-41,,15,191,1,0,default
2025-01-13 00:05:46.575,"2012H",c2:2e:60:08:6c:06,-42,,22,185,1,0,default
2025-01-13 00:05:47.846,"2012H",c2:2e:60:08:6c:06,-42,,22,205,1,0,default
2025-01-13 00:05:49.113,"2012H",c2:2e:60:08:6c:06,-42,,16,182,1,0,default
2025-01-13 00:05:50.353,"2012H",c2:2e:60:08:6c:06,-45,,22,193,1,0,default
2025-01-13 00:05:51.624,"2012H",c2:2e:60:08:6c:06,-45,,21,193,1,0,default
2025-01-13 00:05:52.907,"2012H",c2:2e:60:08:6c:06,-46,,13,201,1,0,default
2025-01-13 00:05:54.171,"2012H",c2:2e:60:08:6c:06,-46,,21,203,1,0,default
2025-01-13 00:05:55.435,"2012H",c2:2e:60:08:6c:06,-46,,20,194,1,0,default
2025-01-13 00:05:56.687,"2012H",c2:2e:60:08:6c:06,-46,,35,191,1,0,default
2025-01-13 00:05:57.956,"2012H",c2:2e:60:08:6c:06,-46,,295,409,1,0,default
2025-01-13 00:05:59.715,"2012H",c2:2e:60:08:6c:06,-45,,298,489,1,0,default
2025-01-13 00:06:01.546,"2012H",c2:2e:60:08:6c:06,-43,,22,180,1,0,default
2025-01-13 00:06:02.807,"2012H",c2:2e:60:08:6c:06,-43,,13,211,1,0,default
2025-01-13 00:06:04.075,"2012H",c2:2e:60:08:6c:06,-43,,22,193,1,0,default
2025-01-13 00:06:05.329,"2012H",c2:2e:60:08:6c:06,-45,,22,178,1,0,default
2025-01-13 00:06:06.567,"2012H",c2:2e:60:08:6c:06,-45,,25,207,1,0,default
2025-01-13 00:06:07.864,"2012H",c2:2e:60:08:6c:06,-46,,14,212,1,0,default
2025-01-13 00:06:09.129,"2012H",c2:2e:60:08:6c:06,-46,,15,182,1,0,default
