time,ssid,bssid,rssi,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-13 00:10:43.213,"2012H",c2:2e:60:08:6c:06,-40,,17,179,1,0,default
2025-01-13 00:10:44.456,"2012H",c2:2e:60:08:6c:06,-40,,22,187,1,0,default
2025-01-13 00:10:45.705,"2012H",c2:2e:60:08:6c:06,-40,,22,196,1,0,default
2025-01-13 00:10:46.961,"2012H",c2:2e:60:08:6c:06,-41,,13,182,1,0,default
2025-01-13 00:10:48.200,"2012H",c2:2e:60:08:6c:06,-41,,23,186,1,0,default
2025-01-13 00:10:49.447,"2012H",c2:2e:60:08:6c:06,-40,,14,193,1,0,default
2025-01-13 00:10:50.705,"2012H",c2:2e:60:08:6c:06,-40,,21,194,1,0,default
2025-01-13 00:10:51.958,"2012H",c2:2e:60:08:6c:06,-40,,23,181,1,0,default
2025-01-13 00:10:53.216,"2012H",c2:2e:60:08:6c:06,-41,,11,179,1,0,default
2025-01-13 00:10:54.454,"2012H",c2:2e:60:08:6c:06,-41,,21,179,1,0,default
2025-01-13 00:10:55.702,"2012H",c2:2e:60:08:6c:06,-41,,15,189,1,0,default
2025-01-13 00:10:56.950,"2012H",c2:2e:60:08:6c:06,-41,,14,179,1,0,default
2025-01-13 00:10:58.191,"2012H",c2:2e:60:08:6c:06,-41,,21,192,1,0,default
2025-01-13 00:10:59.444,"2012H",c2:2e:60:08:6c:06,-41,,14,210,1,0,default
2025-01-13 00:11:00.762,"2012H",c2:2e:60:08:6c:06,-41,,21,207,1,0,default
2025-01-13 00:11:02.027,"2012H",c2:2e:60:08:6c:06,-41,,21,178,1,0,default
2025-01-13 00:11:03.266,"2012H",c2:2e:60:08:6c:06,-41,,22,180,1,0,default
2025-01-13 00:11:04.505,"2012H",c2:2e:60:08:6c:06,-41,,15,188,1,0,default
2025-01-13 00:11:05.751,"2012H",c2:2e:60:08:6c:06,-41,,21,180,1,0,default
2025-01-13 00:11:07.012,"2012H",c2:2e:60:08:6c:06,-41,,15,190,1,0,default
2025-01-13 00:11:08.257,"2012H",c2:2e:60:08:6c:06,-41,,14,192,1,0,default
2025-01-13 00:11:09.516,"2012H",c2:2e:60:08:6c:06,-41,,275,409,1,0,default
2025-01-13 00:11:11.234,"2012H",c2:2e:60:08:6c:06,-41,,22,190,1,0,default
2025-01-13 00:11:12.491,"2012H",c2:2e:60:08:6c:06,-41,,21,195,1,0,default
2025-01-13 00:11:13.742,"2012H",c2:2e:60:08:6c:06,-41,,15,199,1,0,default
2025-01-13 00:11:14.994,"2012H",c2:2e:60:08:6c:06,-41,,16,210,1,0,default
2025-01-13 00:11:16.400,"2012H",c2:2e:60:08:6c:06,-45,,21,184,1,0,default
2025-01-13 00:11:17.662,"2012H",c2:2e:60:08:6c:06,-45,,23,210,1,0,default
